-7.840997, 1.822351, 0.428466, 0.500000
-7.605449, 1.920009, 0.389560, 0.500000
-7.374180, 2.014955, 0.389560, 0.500000
-7.140671, 2.103827, 0.279390, 0.500000
-6.894469, 2.143714, 0.041841, 0.500000
-6.640892, 2.123561, -0.200458, 0.500000
-6.404080, 2.045286, -0.438007, 0.500000
-6.192339, 1.913482, -0.675555, 0.500000
-6.017559, 1.735553, -0.913103, 0.500000
-5.889559, 1.521491, -1.150652, 0.500000
-5.793840, 1.290546, -1.180055, 0.500000
-5.698621, 1.059389, -1.180055, 0.500000
-5.578786, 0.834965, -0.960613, 0.500000
-5.416740, 0.644909, -0.826688, 0.500000
-5.247411, 0.460986, -0.826688, 0.500000
-5.078082, 0.277063, -0.826688, 0.500000
-4.905366, 0.089462, -0.826688, 0.500000
-4.736037, -0.094461, -0.826688, 0.500000
-4.566708, -0.278384, -0.826688, 0.500000
-4.397379, -0.462307, -0.826688, 0.500000
-4.228050, -0.646230, -0.826688, 0.500000
-4.058721, -0.830153, -0.826688, 0.500000
-3.886005, -1.017754, -0.826688, 0.500000
-3.716574, -1.201583, -0.814716, 0.500000
-3.531147, -1.369062, -0.710868, 0.500000
-3.341698, -1.532185, -0.710868, 0.500000
-3.148460, -1.698570, -0.710868, 0.500000
-2.959011, -1.861693, -0.710868, 0.500000
-2.769562, -2.024816, -0.710868, 0.500000
-2.580113, -2.187939, -0.710868, 0.500000
-2.391023, -2.351471, -0.740272, 0.500000
-2.213904, -2.527881, -0.788680, 0.500000
-2.037708, -2.705237, -0.788680, 0.500000
-1.857989, -2.886140, -0.788680, 0.500000
-1.681793, -3.063496, -0.788680, 0.500000
-1.505598, -3.240852, -0.788680, 0.500000
-1.329402, -3.418208, -0.788680, 0.500000
-1.149683, -3.599111, -0.788680, 0.500000
-0.973487, -3.776467, -0.788680, 0.500000
