-5.700513, -1.768379, -3.103371, 0.500000
-5.950330, -1.777932, -3.103371, 0.500000
-6.200148, -1.787485, -3.103371, 0.500000
-6.449965, -1.797038, -3.103371, 0.500000
-6.704779, -1.806782, -3.103371, 0.500000
-6.954596, -1.816335, -3.103371, 0.500000
-7.204451, -1.821428, 3.088648, 0.500000
-7.454982, -1.777366, 2.846349, 0.500000
-7.683323, -1.677029, 2.608800, 0.500000
-7.881639, -1.525777, 2.371252, 0.500000
-8.038794, -1.332105, 2.133704, 0.500000
-8.147548, -1.102148, 1.891404, 0.500000
-8.197119, -0.862780, 1.658607, 0.500000
-8.188641, -0.608545, 1.416308, 0.500000
-8.119409, -0.363770, 1.174008, 0.500000
-7.996442, -0.146777, 0.936460, 0.500000
-7.825866, 0.035185, 0.698912, 0.500000
-7.617261, 0.171898, 0.461363, 0.500000
-7.385191, 0.264504, 0.355944, 0.500000
-7.146175, 0.353365, 0.355944, 0.500000
-6.915122, 0.434584, 0.272517, 0.500000
-6.669274, 0.502288, 0.268630, 0.500000
-6.423420, 0.569968, 0.268630, 0.500000
-6.181703, 0.633595, 0.199595, 0.500000
-5.936258, 0.681096, 0.190819, 0.500000
-5.689899, 0.722909, 0.103748, 0.500000
-5.441237, 0.748740, 0.103505, 0.500000
-5.187601, 0.775086, 0.103505, 0.500000
-4.938939, 0.800916, 0.103505, 0.500000
-4.690277, 0.826747, 0.103505, 0.500000
-4.441615, 0.852577, 0.103505, 0.500000
-4.187980, 0.878923, 0.103505, 0.500000
-3.939318, 0.904754, 0.103505, 0.500000
-3.692474, 0.943033, 0.200321, 0.500000
-3.447473, 0.992779, 0.200321, 0.500000
-3.197572, 1.043520, 0.200321, 0.500000
-2.952571, 1.093266, 0.200321, 0.500000
-2.707571, 1.143012, 0.200321, 0.500000
-2.457670, 1.193753, 0.200321, 0.500000
-2.212669, 1.243498, 0.200321, 0.500000
